4006	1280
4007	1280
4005	1281
4006	1281
4007	1281
4008	1281
4009	1281
4010	1281
4004	1282
4005	1282
4006	1282
4007	1282
4008	1282
4009	1282
4010	1282
4011	1282
4012	1282
4013	1282
4014	1282
4003	1283
4004	1283
4005	1283
4006	1283
4007	1283
4008	1283
4009	1283
4010	1283
4011	1283
4012	1283
4013	1283
4014	1283
4015	1283
4016	1283
4017	1283
4002	1284
4003	1284
4004	1284
4005	1284
4006	1284
4007	1284
4008	1284
4009	1284
4010	1284
4011	1284
4012	1284
4013	1284
4014	1284
4015	1284
4016	1284
4017	1284
4018	1284
4019	1284
4020	1284
4001	1285
4002	1285
4003	1285
4004	1285
4005	1285
4006	1285
4007	1285
4008	1285
4009	1285
4010	1285
4011	1285
4012	1285
4013	1285
4014	1285
4015	1285
4016	1285
4017	1285
4018	1285
4019	1285
4020	1285
4021	1285
4022	1285
4023	1285
4001	1286
4002	1286
4003	1286
4004	1286
4005	1286
4006	1286
4007	1286
4008	1286
4009	1286
4010	1286
4011	1286
4012	1286
4013	1286
4014	1286
4015	1286
4016	1286
4017	1286
4018	1286
4019	1286
4020	1286
4021	1286
4022	1286
4023	1286
4024	1286
4025	1286
4026	1286
4000	1287
4001	1287
4002	1287
4003	1287
4004	1287
4005	1287
4006	1287
4007	1287
4008	1287
4009	1287
4010	1287
4011	1287
4012	1287
4013	1287
4014	1287
4015	1287
4016	1287
4017	1287
4018	1287
4019	1287
4020	1287
4021	1287
4022	1287
4023	1287
4024	1287
4025	1287
4026	1287
4027	1287
4028	1287
4029	1287
4030	1287
3999	1288
4000	1288
4001	1288
4002	1288
4003	1288
4004	1288
4005	1288
4006	1288
4007	1288
4008	1288
4009	1288
4010	1288
4011	1288
4012	1288
4013	1288
4014	1288
4015	1288
4016	1288
4017	1288
4018	1288
4019	1288
4020	1288
4021	1288
4022	1288
4023	1288
4024	1288
4025	1288
4026	1288
4027	1288
4028	1288
4029	1288
4030	1288
4031	1288
4032	1288
4033	1288
3998	1289
3999	1289
4000	1289
4001	1289
4002	1289
4003	1289
4004	1289
4005	1289
4006	1289
4007	1289
4008	1289
4009	1289
4010	1289
4011	1289
4012	1289
4013	1289
4014	1289
4015	1289
4016	1289
4017	1289
4018	1289
4019	1289
4020	1289
4021	1289
4022	1289
4023	1289
4024	1289
4025	1289
4026	1289
4027	1289
4028	1289
4029	1289
4030	1289
4031	1289
4032	1289
4033	1289
4034	1289
4035	1289
4036	1289
3997	1290
3998	1290
3999	1290
4000	1290
4001	1290
4002	1290
4003	1290
4004	1290
4005	1290
4006	1290
4007	1290
4008	1290
4009	1290
4010	1290
4011	1290
4012	1290
4013	1290
4014	1290
4015	1290
4016	1290
4017	1290
4018	1290
4019	1290
4020	1290
4021	1290
4022	1290
4023	1290
4024	1290
4025	1290
4026	1290
4027	1290
4028	1290
4029	1290
4030	1290
4031	1290
4032	1290
4033	1290
4034	1290
4035	1290
4036	1290
4037	1290
4038	1290
4039	1290
3996	1291
3997	1291
3998	1291
3999	1291
4000	1291
4001	1291
4002	1291
4003	1291
4004	1291
4005	1291
4006	1291
4007	1291
4008	1291
4009	1291
4010	1291
4011	1291
4012	1291
4013	1291
4014	1291
4015	1291
4016	1291
4017	1291
4018	1291
4019	1291
4020	1291
4021	1291
4022	1291
4023	1291
4024	1291
4025	1291
4026	1291
4027	1291
4028	1291
4029	1291
4030	1291
4031	1291
4032	1291
4033	1291
4034	1291
4035	1291
4036	1291
4037	1291
4038	1291
4039	1291
4040	1291
4041	1291
4042	1291
4043	1291
3995	1292
3996	1292
3997	1292
3998	1292
3999	1292
4000	1292
4001	1292
4002	1292
4003	1292
4004	1292
4005	1292
4006	1292
4007	1292
4008	1292
4009	1292
4010	1292
4011	1292
4012	1292
4013	1292
4014	1292
4015	1292
4016	1292
4017	1292
4018	1292
4019	1292
4020	1292
4021	1292
4022	1292
4023	1292
4024	1292
4025	1292
4026	1292
4027	1292
4028	1292
4029	1292
4030	1292
4031	1292
4032	1292
4033	1292
4034	1292
4035	1292
4036	1292
4037	1292
4038	1292
4039	1292
4040	1292
4041	1292
4042	1292
4043	1292
4044	1292
4045	1292
4046	1292
3994	1293
3995	1293
