1565	1397
1566	1397
1565	1398
1566	1398
1567	1398
1568	1398
1565	1399
1566	1399
1567	1399
1568	1399
1569	1399
1570	1399
1565	1400
1566	1400
1567	1400
1568	1400
1569	1400
1570	1400
1571	1400
1572	1400
1565	1401
1566	1401
1567	1401
1568	1401
1569	1401
1570	1401
1571	1401
1572	1401
1573	1401
1574	1401
1564	1402
1565	1402
1566	1402
1567	1402
1568	1402
1569	1402
1570	1402
1571	1402
1572	1402
1573	1402
1574	1402
1575	1402
1576	1402
1577	1402
1564	1403
1565	1403
1566	1403
1567	1403
1568	1403
1569	1403
1570	1403
1571	1403
1572	1403
1573	1403
1574	1403
1575	1403
1576	1403
1577	1403
1578	1403
1579	1403
1564	1404
1565	1404
1566	1404
1567	1404
1568	1404
1569	1404
1570	1404
1571	1404
1572	1404
1573	1404
1574	1404
1575	1404
1576	1404
1577	1404
1578	1404
1579	1404
1580	1404
1581	1404
1564	1405
1565	1405
1566	1405
1567	1405
1568	1405
1569	1405
1570	1405
1571	1405
1572	1405
1573	1405
1574	1405
1575	1405
1576	1405
1577	1405
1578	1405
1579	1405
1580	1405
1581	1405
1582	1405
1583	1405
1564	1406
1565	1406
1566	1406
1567	1406
1568	1406
1569	1406
1570	1406
1571	1406
1572	1406
1573	1406
1574	1406
1575	1406
1576	1406
1577	1406
1578	1406
1579	1406
1580	1406
1581	1406
1582	1406
1583	1406
1584	1406
1585	1406
1564	1407
1565	1407
1566	1407
1567	1407
1568	1407
1569	1407
1570	1407
1571	1407
1572	1407
1573	1407
1574	1407
1575	1407
1576	1407
1577	1407
1578	1407
1579	1407
1580	1407
1581	1407
1582	1407
1583	1407
1584	1407
1585	1407
1586	1407
1587	1407
1588	1407
1563	1408
1564	1408
1565	1408
1566	1408
1567	1408
1568	1408
1569	1408
1570	1408
1571	1408
1572	1408
1573	1408
1574	1408
1575	1408
1576	1408
1577	1408
1578	1408
1579	1408
1580	1408
1581	1408
1582	1408
1583	1408
1584	1408
1585	1408
1586	1408
1587	1408
1588	1408
1589	1408
1590	1408
1563	1409
1564	1409
1565	1409
1566	1409
1567	1409
1568	1409
1569	1409
1570	1409
1571	1409
1572	1409
1573	1409
1574	1409
1575	1409
1576	1409
1577	1409
1578	1409
1579	1409
1580	1409
1581	1409
1582	1409
1583	1409
1584	1409
1585	1409
1586	1409
1587	1409
1588	1409
1589	1409
1590	1409
1591	1409
1592	1409
1563	1410
1564	1410
1565	1410
1566	1410
1567	1410
1568	1410
1569	1410
1570	1410
1571	1410
1572	1410
1573	1410
1574	1410
1575	1410
1576	1410
1577	1410
1578	1410
1579	1410
1580	1410
1581	1410
1582	1410
1583	1410
1584	1410
1585	1410
1586	1410
1587	1410
1588	1410
1589	1410
1590	1410
1591	1410
1592	1410
1593	1410
1594	1410
1563	1411
1564	1411
1565	1411
1566	1411
1567	1411
1568	1411
1569	1411
1570	1411
1571	1411
1572	1411
1573	1411
1574	1411
1575	1411
1576	1411
1577	1411
1578	1411
1579	1411
1580	1411
1581	1411
1582	1411
1583	1411
1584	1411
1585	1411
1586	1411
1587	1411
1588	1411
1589	1411
1590	1411
1591	1411
1592	1411
1593	1411
1594	1411
1595	1411
1596	1411
1563	1412
1564	1412
1565	1412
1566	1412
1567	1412
1568	1412
1569	1412
1570	1412
1571	1412
1572	1412
1573	1412
1574	1412
1575	1412
1576	1412
1577	1412
1578	1412
1579	1412
1580	1412
1581	1412
1582	1412
1583	1412
1584	1412
1585	1412
1586	1412
1587	1412
1588	1412
1589	1412
1590	1412
1591	1412
1592	1412
1593	1412
1594	1412
1595	1412
1596	1412
1597	1412
1598	1412
1599	1412
1563	1413
1564	1413
1565	1413
1566	1413
1567	1413
1568	1413
1569	1413
1570	1413
1571	1413
1572	1413
1573	1413
1574	1413
1575	1413
1576	1413
1577	1413
1578	1413
1579	1413
1580	1413
1581	1413
1582	1413
1583	1413
1584	1413
1585	1413
1586	1413
1587	1413
1588	1413
1589	1413
1590	1413
1591	1413
1592	1413
1593	1413
1594	1413
1595	1413
1596	1413
1597	1413
1598	1413
1599	1413
1600	1413
1601	1413
1563	1414
1564	1414
1565	1414
1566	1414
1567	1414
1568	1414
1569	1414
1570	1414
1571	1414
1572	1414
1573	1414
1574	1414
1575	1414
1576	1414
1577	1414
1578	1414
1579	1414
1580	1414
1581	1414
1582	1414
1583	1414
1584	1414
1585	1414
1586	1414
1587	1414
1588	1414
1589	1414
1590	1414
1591	1414
1592	1414
1593	1414
1594	1414
1595	1414
1596	1414
1597	1414
1598	1414
1599	1414
1600	1414
1601	1414
1602	1414
1603	1414
1562	1415
1563	1415
