5413	727
5414	727
5411	728
5412	728
5413	728
5414	728
5409	729
5410	729
5411	729
5412	729
5413	729
5414	729
5407	730
5408	730
5409	730
5410	730
5411	730
5412	730
5413	730
5414	730
5415	730
5405	731
5406	731
5407	731
5408	731
5409	731
5410	731
5411	731
5412	731
5413	731
5414	731
5415	731
5404	732
5405	732
5406	732
5407	732
5408	732
5409	732
5410	732
5411	732
5412	732
5413	732
5414	732
5415	732
5416	732
5402	733
5403	733
5404	733
5405	733
5406	733
5407	733
5408	733
5409	733
5410	733
5411	733
5412	733
5413	733
5414	733
5415	733
5416	733
5400	734
5401	734
5402	734
5403	734
5404	734
5405	734
5406	734
5407	734
5408	734
5409	734
5410	734
5411	734
5412	734
5413	734
5414	734
5415	734
5416	734
5398	735
5399	735
5400	735
5401	735
5402	735
5403	735
5404	735
5405	735
5406	735
5407	735
5408	735
5409	735
5410	735
5411	735
5412	735
5413	735
5414	735
5415	735
5416	735
5417	735
5396	736
5397	736
5398	736
5399	736
5400	736
5401	736
5402	736
5403	736
5404	736
5405	736
5406	736
5407	736
5408	736
5409	736
5410	736
5411	736
5412	736
5413	736
5414	736
5415	736
5416	736
5417	736
5394	737
5395	737
5396	737
5397	737
5398	737
5399	737
5400	737
5401	737
5402	737
5403	737
5404	737
5405	737
5406	737
5407	737
5408	737
5409	737
5410	737
5411	737
5412	737
5413	737
5414	737
5415	737
5416	737
5417	737
5418	737
5392	738
5393	738
5394	738
5395	738
5396	738
5397	738
5398	738
5399	738
5400	738
5401	738
5402	738
5403	738
5404	738
5405	738
5406	738
5407	738
5408	738
5409	738
5410	738
5411	738
5412	738
5413	738
5414	738
5415	738
5416	738
5417	738
5418	738
5388	739
5389	739
5390	739
5391	739
5392	739
5393	739
5394	739
5395	739
5396	739
5397	739
5398	739
5399	739
5400	739
5401	739
5402	739
5403	739
5404	739
5405	739
5406	739
5407	739
5408	739
5409	739
5410	739
5411	739
5412	739
5413	739
5414	739
5415	739
5416	739
5417	739
5418	739
5419	739
5385	740
5386	740
5387	740
5388	740
5389	740
5390	740
5391	740
5392	740
5393	740
5394	740
5395	740
5396	740
5397	740
5398	740
5399	740
5400	740
5401	740
5402	740
5403	740
5404	740
5405	740
5406	740
5407	740
5408	740
5409	740
5410	740
5411	740
5412	740
5413	740
5414	740
5415	740
5416	740
5417	740
5418	740
5419	740
5381	741
5382	741
5383	741
5384	741
5385	741
5386	741
5387	741
5388	741
5389	741
5390	741
5391	741
5392	741
5393	741
5394	741
5395	741
5396	741
5397	741
5398	741
5399	741
5400	741
5401	741
5402	741
5403	741
5404	741
5405	741
5406	741
5407	741
5408	741
5409	741
5410	741
5411	741
5412	741
5413	741
5414	741
5415	741
5416	741
5417	741
5418	741
5419	741
5378	742
5379	742
5380	742
5381	742
5382	742
5383	742
5384	742
5385	742
5386	742
5387	742
5388	742
5389	742
5390	742
5391	742
5392	742
5393	742
5394	742
5395	742
5396	742
5397	742
5398	742
5399	742
5400	742
5401	742
5402	742
5403	742
5404	742
5405	742
5406	742
5407	742
5408	742
5409	742
5410	742
5411	742
5412	742
5413	742
5414	742
5415	742
5416	742
5417	742
5418	742
5419	742
5420	742
5374	743
5375	743
5376	743
5377	743
5378	743
5379	743
5380	743
5381	743
5382	743
5383	743
5384	743
5385	743
5386	743
5387	743
5388	743
5389	743
5390	743
5391	743
5392	743
5393	743
5394	743
5395	743
5396	743
5397	743
5398	743
5399	743
5400	743
5401	743
5402	743
5403	743
5404	743
5405	743
5406	743
5407	743
5408	743
5409	743
5410	743
5411	743
5412	743
5413	743
5414	743
5415	743
5416	743
5417	743
5418	743
5419	743
5420	743
5371	744
5372	744
5373	744
5374	744
5375	744
5376	744
5377	744
5378	744
5379	744
5380	744
5381	744
5382	744
5383	744
5384	744
5385	744
5386	744
5387	744
5388	744
5389	744
5390	744
5391	744
5392	744
5393	744
5394	744
5395	744
5396	744
5397	744
5398	744
5399	744
5400	744
5401	744
5402	744
5403	744
5404	744
5405	744
5406	744
5407	744
5408	744
5409	744
5410	744
5411	744
5412	744
5413	744
5414	744
5415	744
5416	744
5417	744
5418	744
5419	744
5420	744
5421	744
5368	745
5369	745
5370	745
5371	745
5372	745
5373	745
5374	745
5375	745
5376	745
5377	745
5378	745
5379	745
5380	745
5381	745
5382	745
5383	745
5384	745
5385	745
5386	745
5387	745
5388	745
5389	745
5390	745
5391	745
5392	745
5393	745
5394	745
5395	745
