3501	292
3502	292
3503	292
3504	292
3505	292
3496	293
3497	293
3498	293
3499	293
3500	293
3501	293
3502	293
3503	293
3504	293
3505	293
3506	293
3507	293
3492	294
3493	294
3494	294
3495	294
3496	294
3497	294
3498	294
3499	294
3500	294
3501	294
3502	294
3503	294
3504	294
3505	294
3506	294
3507	294
3508	294
3509	294
3510	294
3491	295
3492	295
3493	295
3494	295
3495	295
3496	295
3497	295
3498	295
3499	295
3500	295
3501	295
3502	295
3503	295
3504	295
3505	295
3506	295
3507	295
3508	295
3509	295
3510	295
3511	295
3512	295
3491	296
3492	296
3493	296
3494	296
3495	296
3496	296
3497	296
3498	296
3499	296
3500	296
3501	296
3502	296
3503	296
3504	296
3505	296
3506	296
3507	296
3508	296
3509	296
3510	296
3511	296
3512	296
3513	296
3514	296
3515	296
3490	297
3491	297
3492	297
3493	297
3494	297
3495	297
3496	297
3497	297
3498	297
3499	297
3500	297
3501	297
3502	297
3503	297
3504	297
3505	297
3506	297
3507	297
3508	297
3509	297
3510	297
3511	297
3512	297
3513	297
3514	297
3515	297
3516	297
3517	297
3489	298
3490	298
3491	298
3492	298
3493	298
3494	298
3495	298
3496	298
3497	298
3498	298
3499	298
3500	298
3501	298
3502	298
3503	298
3504	298
3505	298
3506	298
3507	298
3508	298
3509	298
3510	298
3511	298
3512	298
3513	298
3514	298
3515	298
3516	298
3517	298
3518	298
3519	298
3520	298
3489	299
3490	299
3491	299
3492	299
3493	299
3494	299
3495	299
3496	299
3497	299
3498	299
3499	299
3500	299
3501	299
3502	299
3503	299
3504	299
3505	299
3506	299
3507	299
3508	299
3509	299
3510	299
3511	299
3512	299
3513	299
3514	299
3515	299
3516	299
3517	299
3518	299
3519	299
3520	299
3521	299
3522	299
3488	300
3489	300
3490	300
3491	300
3492	300
3493	300
3494	300
3495	300
3496	300
3497	300
3498	300
3499	300
3500	300
3501	300
3502	300
3503	300
3504	300
3505	300
3506	300
3507	300
3508	300
3509	300
3510	300
3511	300
3512	300
3513	300
3514	300
3515	300
3516	300
3517	300
3518	300
3519	300
3520	300
3521	300
3522	300
3523	300
3524	300
3488	301
3489	301
3490	301
3491	301
3492	301
3493	301
3494	301
3495	301
3496	301
3497	301
3498	301
3499	301
3500	301
3501	301
3502	301
3503	301
3504	301
3505	301
3506	301
3507	301
3508	301
3509	301
3510	301
3511	301
3512	301
3513	301
3514	301
3515	301
3516	301
3517	301
3518	301
3519	301
3520	301
3521	301
3522	301
3523	301
3524	301
3487	302
3488	302
3489	302
3490	302
3491	302
3492	302
3493	302
3494	302
3495	302
3496	302
3497	302
3498	302
3499	302
